loan_id,creditor_id,requested_date,payment_date,due_date,repayment_date,region_id,subdistrict_id,amount,volume,quality
14942,fdbe95b6-73ce-4512-9535-16e5cc96a7c0,2018-01-09 13:13:27,2018-02-09 02:16:44,2018-09-21 06:14:46,,6,132,200.0,12.0,70.8
14946,f5751bbf-f961-4673-bee1-8cdf88d6d475,2018-01-09 14:30:44,,,2018-05-07 07:41:09,2,6,200.0,13.0,80.0
14947,099c2490-be62-457f-8e5d-95a58ea203e2,2018-01-09 14:54:12,2018-02-09 02:16:44,2018-09-21 06:14:46,,6,17,200.0,14.0,72.60000000000001
14950,72513dad-ca31-4b89-830c-b09790a5e5ac,2018-01-09 15:41:51,2018-04-09 04:49:36,2018-09-23 10:48:07,,6,14,200.0,14.0,76.2
14952,4c2e2fad-29cb-4d1c-b091-f9b2194c5eb6,2018-01-09 16:05:55,2018-02-09 04:54:52,2018-09-21 11:53:28,,2,83,500.0,13.0,81.4
14953,c0cefb88-6d27-4be5-962d-ad4acdea493f,2018-01-09 16:27:32,2018-02-09 04:54:52,2018-09-21 11:53:28,,2,93,200.0,14.0,82.0
14954,c0cefb88-6d27-4be5-962d-ad4acdea493f,2018-01-09 16:58:40,2018-02-09 04:54:52,2018-09-21 11:53:28,,2,0,200.0,14.0,81.5
14956,10cd80cb-08a2-4981-bccc-b3d573aa2f3d,2018-01-09 22:09:11,2018-02-09 02:17:34,2018-09-21 06:14:46,,6,130,200.0,16.0,74.05
14958,9a64d8ae-7c91-43c7-bd25-89d48af64c99,2018-01-09 22:46:19,2018-02-09 02:16:44,2018-09-21 06:14:46,,6,197,200.0,16.0,74.05
14964,f2b012cf-4f84-4754-aa4f-b002c802e054,2018-01-09 23:42:13,2018-02-09 04:55:34,2018-09-21 12:14:26,,6,13,200.0,14.0,75.1
14965,80bde884-2f1e-4419-a8e3-e3edc691fcea,2018-01-09 23:53:11,2018-02-09 04:57:50,2018-09-21 12:14:26,,6,13,200.0,15.0,77.16000000000001
14970,e790d45b-c2c6-4cbb-8bb9-769df57b76aa,2018-02-09 00:43:25,2018-02-09 04:55:34,2018-09-21 12:14:26,,6,198,200.0,14.0,68.9
14971,e790d45b-c2c6-4cbb-8bb9-769df57b76aa,2018-02-09 00:43:56,2018-02-09 05:49:38,2018-09-21 12:14:26,2019-01-06 03:59:09,6,3,200.0,15.0,73.95
14972,09f81bd9-5c9b-4c74-b5b9-1895b9161823,2018-02-09 00:50:02,2018-02-09 02:49:43,2018-09-21 06:14:46,2018-07-07 04:29:50,6,105,200.0,12.0,70.83
14977,6ec0bb05-4769-4fbe-a2ce-70010291ad1d,2018-02-09 01:21:29,2018-02-09 04:56:14,2018-09-21 12:14:26,2018-05-07 05:56:43,6,11,200.0,13.0,73.1
14978,4974e6bf-eda1-402a-b340-0100a9f0b29d,2018-02-09 01:23:04,,,,2,134,200.0,,
14981,b391faa1-80fa-4d90-9ad4-7e46cdde207d,2018-02-09 01:39:57,2018-02-09 04:57:32,2018-09-21 12:14:26,,6,58,200.0,14.0,71.0
14983,bcfff020-5399-4ffc-bd59-940c649c0cff,2018-02-09 01:55:55,2018-02-09 05:38:36,2018-09-21 11:53:28,,2,23,200.0,14.0,81.0
14984,d290ea6f-d35b-40c8-8e16-696536949795,2018-02-09 02:07:33,2018-02-09 02:49:43,2018-09-21 06:14:46,,6,33,200.0,13.0,75.6
14985,471c132b-6534-4b19-93e7-3716c1e0345f,2018-02-09 02:11:35,2018-02-09 04:56:14,2018-09-21 12:14:26,2018-09-27 05:45:14,6,33,200.0,13.0,72.83
14986,2ffa156a-caff-4455-a8bf-a8aaec5ad800,2018-02-09 02:12:56,,,,6,33,200.0,,
14988,2a8c1d2e-0a6b-453b-bf5d-621448db0b30,2018-02-09 02:14:09,2018-02-09 04:54:52,2018-09-21 11:53:28,2018-05-07 07:27:50,2,3,100.0,,
14989,2a8c1d2e-0a6b-453b-bf5d-621448db0b30,2018-02-09 02:14:19,2018-02-09 04:54:52,2018-09-21 11:53:28,2018-05-07 07:28:05,2,195,200.0,,
14990,b3fdbfae-06d3-42cc-8823-1fd34cdbe934,2018-02-09 02:17:53,2018-02-09 04:57:50,2018-09-21 12:14:26,2018-11-06 03:47:52,6,242,200.0,,
14992,d4b5c726-af50-48eb-9dc0-1df05b23056a,2018-02-09 02:28:54,2018-02-09 02:49:43,2018-09-21 06:14:46,,6,211,200.0,13.0,73.8
14994,c6d89458-0050-4bdb-9889-93c406fdd9f2,2018-02-09 02:32:08,2018-02-09 04:55:34,2018-09-21 12:14:26,2018-07-07 04:23:08,6,261,200.0,12.0,72.39999999999999
14995,c6d89458-0050-4bdb-9889-93c406fdd9f2,2018-02-09 02:32:14,2018-02-09 04:56:14,2018-09-21 12:14:26,2018-05-07 05:56:15,6,261,200.0,13.0,74.8
14996,2ffa156a-caff-4455-a8bf-a8aaec5ad800,2018-02-09 02:32:36,2018-02-09 02:49:43,2018-09-21 06:14:46,,6,40,200.0,15.0,73.1
14997,c6d89458-0050-4bdb-9889-93c406fdd9f2,2018-02-09 02:33:14,2018-02-09 04:56:14,2018-09-21 12:14:26,,6,211,200.0,14.0,71.61999999999999
14998,6ec0bb05-4769-4fbe-a2ce-70010291ad1d,2018-02-09 02:34:05,2018-02-09 04:56:14,2018-09-21 12:14:26,2018-07-07 04:25:03,6,130,200.0,13.0,76.80000000000001
15000,280ec84f-f755-4914-ac67-6b51887f0f1a,2018-02-09 02:35:02,2018-02-09 05:49:38,2018-09-21 12:14:26,2018-09-27 05:03:58,6,232,200.0,11.0,68.0
15001,280ec84f-f755-4914-ac67-6b51887f0f1a,2018-02-09 02:35:27,2018-02-09 05:49:38,2018-09-21 12:14:26,2018-12-07 05:11:43,6,33,200.0,13.0,74.6
15013,32378fa0-dcbe-449c-92cb-b1ae1bdc7cc0,2018-02-09 03:05:26,2018-02-09 05:07:08,2018-09-21 12:14:26,2018-11-06 03:46:27,6,37,200.0,15.0,74.0
15015,6b4110df-3872-43e4-9d32-675d1b633d57,2018-02-09 03:11:10,2018-02-09 04:53:35,2018-09-21 11:53:28,2018-09-16 03:05:54,2,242,200.0,12.0,84.2
15017,6b4110df-3872-43e4-9d32-675d1b633d57,2018-02-09 03:11:24,2018-02-09 04:53:35,2018-09-21 11:53:28,2018-09-11 03:52:10,2,33,200.0,13.0,80.2
15020,fc290df7-ae01-4d55-89fb-7aa074dc026b,2018-02-09 03:21:03,2018-08-09 03:24:29,2018-09-27 09:44:34,2018-11-06 05:33:46,2,91,200.0,13.0,82.17
15024,482fcc24-416e-460a-98b5-f2715ef198dd,2018-02-09 03:39:29,2018-08-09 02:24:23,2018-09-27 10:55:03,2018-09-13 04:38:28,6,37,200.0,11.0,77.5
15025,a2d2ac5c-2e0e-4f0a-aa7f-a5192d741d39,2018-02-09 03:40:45,2018-02-09 04:54:52,2018-09-22 01:31:25,,2,26,200.0,13.0,78.61
15030,09dc26cf-1b58-4f19-9b80-07dac7c22ad9,2018-02-09 04:01:52,2018-02-09 04:57:50,2018-09-21 12:14:26,,6,61,200.0,14.0,74.615
15036,52f40da0-3d95-4aac-ab3a-b3d95b7cbfce,2018-02-09 04:15:57,2018-02-09 04:56:14,2018-09-21 12:14:26,,6,191,200.0,13.0,75.2
15037,2701919c-0838-4589-b836-e8e9eed92226,2018-02-09 04:22:37,2018-02-09 04:52:50,2018-09-21 11:53:28,2018-05-07 07:36:54,2,58,200.0,13.0,81.1
15038,2701919c-0838-4589-b836-e8e9eed92226,2018-02-09 04:22:44,2018-02-09 04:52:50,2018-09-21 11:53:28,2018-06-06 07:34:19,2,23,200.0,9.0,81.80000000000001
15039,2701919c-0838-4589-b836-e8e9eed92226,2018-02-09 04:22:50,2018-02-09 04:52:50,2018-09-21 11:53:28,,2,60,200.0,13.0,86.45
15040,1f4c7a0e-6564-4830-9147-13480345136a,2018-02-09 04:23:32,2018-02-09 04:54:52,2018-09-21 11:53:28,2018-06-06 07:33:55,2,9,200.0,4.0,80.5
15041,1f4c7a0e-6564-4830-9147-13480345136a,2018-02-09 04:23:38,2018-02-09 04:54:52,2018-09-21 11:53:28,,2,9,200.0,14.0,83.0
15042,1f4c7a0e-6564-4830-9147-13480345136a,2018-02-09 04:23:51,2018-02-09 04:54:52,2018-09-21 11:53:28,,2,76,500.0,13.0,81.4
15043,9d230fd0-983c-49d2-b367-bb68d4a78447,2018-02-09 04:33:13,2018-02-09 05:59:03,2018-09-21 11:53:28,2018-09-13 04:02:14,2,23,200.0,11.0,77.7
15046,9c7e55c5-b058-442e-a5f2-aab286428d50,2018-02-09 04:51:51,2018-03-09 05:14:12,2018-09-22 13:47:57,,2,244,200.0,13.0,80.60000000000001
15048,54322a82-5179-4c6f-848b-aa3fe9efd727,2018-02-09 04:58:48,2018-02-09 05:33:14,2018-09-21 12:14:26,,6,61,200.0,15.0,73.7
15049,54322a82-5179-4c6f-848b-aa3fe9efd727,2018-02-09 04:59:00,2018-02-09 05:33:14,2018-09-21 12:14:26,,6,31,200.0,13.0,76.3
15050,54322a82-5179-4c6f-848b-aa3fe9efd727,2018-02-09 04:59:14,2018-02-09 05:33:14,2018-09-21 12:14:26,,6,154,200.0,14.0,75.0
15052,286764a5-5b39-4813-962f-33f9753bc14b,2018-02-09 05:18:55,2018-03-09 02:57:34,2018-09-22 13:39:27,,2,38,200.0,14.0,77.69
15053,f5751bbf-f961-4673-bee1-8cdf88d6d475,2018-02-09 05:26:58,2018-05-09 02:52:58,2018-09-24 09:01:17,,2,26,200.0,13.0,81.0
15054,f5751bbf-f961-4673-bee1-8cdf88d6d475,2018-02-09 05:27:20,2018-04-09 02:33:00,2018-09-23 10:25:47,,2,22,200.0,13.0,78.0
15058,3a49fcef-d1f7-47b9-aa32-2745173c45bd,2018-02-09 05:34:49,2018-02-09 05:59:03,2018-09-21 11:53:28,2018-11-06 05:39:40,2,267,200.0,14.0,81.58
15059,d7a3b5e6-b6b3-495f-a416-d7b5f5dc0baa,2018-02-09 06:00:54,2018-03-09 02:32:29,2018-09-22 13:39:27,,2,65,200.0,13.0,79.89999999999999
15060,4974e6bf-eda1-402a-b340-0100a9f0b29d,2018-02-09 06:09:19,,,,2,66,200.0,,
15061,29f4d10a-dc96-4a51-99d1-1f7a42e7cbba,2018-02-09 06:22:58,2018-03-09 02:32:52,2018-09-22 13:39:27,,2,66,200.0,15.0,81.0
15064,89da61b2-6806-4b0b-bf36-8abc47b00e59,2018-02-09 06:43:40,2018-03-09 02:17:09,2018-09-22 08:14:54,2018-09-28 05:59:41,6,108,200.0,,
15065,c1ec75c2-9dc9-44cd-b3ea-0e091fe28fe6,2018-02-09 07:02:25,2018-03-09 02:18:35,2018-09-22 08:14:15,,6,4,500.0,16.0,71.30000000000001
15067,c1ec75c2-9dc9-44cd-b3ea-0e091fe28fe6,2018-02-09 07:19:56,2018-03-09 02:18:35,2018-09-22 08:14:15,,6,3,100.0,15.0,72.24999999999999
15068,178ae8bb-47b4-419f-b7e1-cd1685435d25,2018-02-09 07:22:47,2018-08-09 02:24:23,2018-09-27 10:55:03,2018-08-07 05:12:44,6,4,200.0,0.0,100.0
15072,94db1906-d729-4332-99a9-607e30aef576,2018-02-09 08:52:10,2018-03-09 04:13:31,2018-09-22 13:55:31,2018-06-06 07:32:33,6,156,200.0,14.0,74.7
15073,e7043d12-fb7d-4911-b4e9-5fd2bea3ff6f,2018-02-09 09:21:31,2018-03-09 02:57:34,2018-09-22 13:39:27,,2,49,100.0,13.0,81.0
15075,450b2c45-ab13-4e1a-97e4-16a499a01fef,2018-02-09 09:39:24,2018-03-09 02:17:09,2018-09-22 08:14:15,,6,60,200.0,14.0,75.1
15085,26fada32-3f28-4937-92c6-2ce440940897,2018-02-09 11:27:59,2018-03-09 02:32:29,2018-09-22 13:39:27,2018-06-06 07:35:36,2,148,200.0,12.0,78.60000000000001
15090,6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8,2018-02-09 12:49:11,2018-03-09 02:20:16,2018-09-22 08:14:15,,6,125,200.0,13.0,72.6
15091,6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8,2018-02-09 12:49:32,2018-03-09 02:20:16,2018-09-22 08:14:15,,6,253,200.0,13.0,72.22999999999999
15093,b296aa35-6df9-45e5-a874-d3d64310d125,2018-02-09 13:04:06,2018-03-09 04:13:53,2018-09-22 13:55:31,,6,58,200.0,14.0,75.52499999999999
15094,bcfff020-5399-4ffc-bd59-940c649c0cff,2018-02-09 13:14:53,2018-03-09 02:32:29,2018-09-22 13:39:27,2018-09-14 03:55:39,2,105,200.0,13.0,80.5
15095,547fc18f-1029-43ac-a652-dfbbde3c9720,2018-02-09 13:26:48,2018-03-09 02:18:35,2018-09-22 08:14:15,2018-09-25 04:05:13,6,79,200.0,11.0,73.6
15099,77ef82df-7b24-4219-817c-33410a7ebe71,2018-02-09 14:07:52,2018-03-09 02:17:50,2018-09-22 08:14:15,,6,41,200.0,12.0,74.81
15103,e53fecf1-1006-4ae3-a112-e86329b5ed59,2018-02-09 17:04:00,2018-03-09 04:13:31,2018-09-22 13:55:31,2018-10-07 03:58:13,6,23,200.0,14.0,74.47
15104,43621376-da2b-46f0-9b25-1ce6fbefb89e,2018-02-09 17:06:44,2018-03-09 02:18:35,2018-09-22 08:14:15,,6,255,200.0,15.0,76.2
15105,4870dcac-79bb-414b-93a4-e356d62b06ca,2018-02-09 18:12:05,2018-03-09 02:17:09,2018-09-22 08:14:15,,6,105,200.0,13.0,75.42999999999999
15110,4a8270a2-d16e-479b-b51e-45fafb1d1c5d,2018-02-09 23:04:10,2018-03-09 02:17:50,2018-09-22 08:14:15,,6,93,200.0,12.0,81.80000000000001
15112,e99eac67-e28f-4066-9d86-f0c37495a245,2018-02-09 23:56:30,2018-03-09 02:17:50,2018-09-22 08:14:15,,6,181,100.0,13.0,74.9
15113,e99eac67-e28f-4066-9d86-f0c37495a245,2018-02-09 23:56:38,2018-03-09 02:17:50,2018-09-22 08:14:15,,6,61,200.0,13.0,75.55000000000001
15114,e99eac67-e28f-4066-9d86-f0c37495a245,2018-02-09 23:56:43,2018-03-09 02:17:50,2018-09-22 08:14:15,,6,201,200.0,14.0,76.42999999999999
15115,b8fdd1c8-403f-40cd-a409-48481d7ffff3,2018-03-09 00:37:56,2018-03-09 06:03:20,2018-09-22 13:55:31,,6,247,200.0,15.0,70.39999999999999
15116,450b2c45-ab13-4e1a-97e4-16a499a01fef,2018-03-09 00:43:25,2018-03-09 02:17:09,2018-09-22 08:14:15,,6,153,200.0,14.0,74.97
15118,17db5891-06cf-48c2-9459-05f9311f64a2,2018-03-09 01:27:30,2018-03-09 02:18:35,2018-09-22 08:14:15,,6,66,200.0,13.0,72.60000000000001
15119,f233d402-ad00-49e0-9c03-e30340b8e42b,2018-03-09 01:37:56,2018-03-09 02:20:16,2018-09-22 08:14:15,,6,66,200.0,14.0,72.60000000000001
15128,ae46bba1-44da-4ab4-a5b5-5d1cb407ea52,2018-03-09 02:36:57,2018-04-09 02:19:26,2018-09-23 10:08:44,,6,256,200.0,13.0,75.2
15130,927dd1b9-54d2-42d2-b63b-0a29a3a42edb,2018-03-09 02:39:57,2018-03-09 03:02:03,2018-09-22 08:14:15,,6,28,200.0,13.0,69.7
15132,6bef22c9-d2cd-4a8d-9f1f-b6280d985be4,2018-03-09 02:51:12,2018-03-09 04:13:53,2018-09-22 13:55:31,,6,23,200.0,13.0,76.80000000000001
15133,927dd1b9-54d2-42d2-b63b-0a29a3a42edb,2018-03-09 02:58:26,2018-03-09 03:02:03,2018-09-22 08:14:15,,6,3,100.0,14.0,69.83
15134,94051ef5-a1f0-4754-a813-e418ba639b7e,2018-03-09 03:01:51,2018-04-09 02:36:14,2018-09-23 10:25:47,,2,36,200.0,13.0,75.6
15136,e790d45b-c2c6-4cbb-8bb9-769df57b76aa,2018-03-09 03:02:48,2018-03-09 04:12:59,2018-09-22 13:55:31,2018-12-07 04:52:11,6,36,200.0,13.0,73.77
15139,c6d89458-0050-4bdb-9889-93c406fdd9f2,2018-03-09 03:03:50,2018-03-09 04:12:59,2018-09-22 13:55:31,,6,40,200.0,13.0,73.37
15140,c6d89458-0050-4bdb-9889-93c406fdd9f2,2018-03-09 03:03:59,2018-03-09 04:12:59,2018-09-22 13:55:31,2018-07-07 04:23:33,6,40,200.0,14.0,76.7
15145,6ec0bb05-4769-4fbe-a2ce-70010291ad1d,2018-03-09 03:15:46,2018-03-09 04:13:31,2018-09-22 13:55:31,,6,0,200.0,13.0,69.10000000000001
15151,d20b0ba7-19b2-4371-9602-e09d82d3ab43,2018-03-09 03:21:50,2018-04-09 02:19:26,2018-09-23 10:08:44,,6,38,200.0,13.0,75.4
15152,8f1be164-e107-4235-bb86-6a15b1389561,2018-03-09 03:21:54,2018-03-09 06:33:38,2018-09-22 13:55:31,,6,38,200.0,13.0,76.22
15153,d20b0ba7-19b2-4371-9602-e09d82d3ab43,2018-03-09 03:22:04,2018-04-09 02:19:26,2018-09-23 10:08:44,,6,204,200.0,13.0,75.3
15154,f2b012cf-4f84-4754-aa4f-b002c802e054,2018-03-09 03:26:34,2018-03-09 04:12:59,2018-09-22 13:55:31,,6,3,200.0,14.0,76.64999999999999
15156,c0cefb88-6d27-4be5-962d-ad4acdea493f,2018-03-09 03:38:55,2018-04-09 02:36:14,2018-09-23 10:25:47,2018-09-11 03:53:01,2,22,400.0,14.0,81.2
15157,c0cefb88-6d27-4be5-962d-ad4acdea493f,2018-03-09 03:39:16,2018-04-09 02:36:14,2018-09-23 10:25:47,,2,22,400.0,14.0,80.0
15161,29f4d10a-dc96-4a51-99d1-1f7a42e7cbba,2018-03-09 03:46:05,2018-04-09 02:36:14,2018-09-23 10:25:47,,2,121,200.0,14.0,78.93
15163,6ec0bb05-4769-4fbe-a2ce-70010291ad1d,2018-03-09 03:47:11,2018-03-09 04:13:31,2018-09-22 13:55:31,,6,31,200.0,13.0,70.77
15164,09f81bd9-5c9b-4c74-b5b9-1895b9161823,2018-03-09 03:54:24,2018-03-09 05:18:19,2018-09-22 13:55:31,2018-07-07 04:29:08,6,14,200.0,13.0,70.77
15166,418f3e3a-128e-4178-b018-1cdf24e0f30c,2018-03-09 03:54:35,2018-03-09 04:13:31,2018-09-22 13:55:31,2018-07-07 04:30:02,6,6,200.0,13.0,76.13
15167,1d2c54b1-95b1-42be-95f4-d8cb167c635a,2018-03-09 03:56:07,2018-03-09 05:12:47,2018-09-22 13:47:57,,2,13,200.0,14.0,77.72
15170,46a7a8a3-106f-48cb-8609-c9ee45c5efe5,2018-03-09 04:08:53,2018-03-09 05:37:38,2018-09-22 13:55:31,,6,38,200.0,13.0,77.64999999999999
15171,1f4c7a0e-6564-4830-9147-13480345136a,2018-03-09 04:12:04,2018-03-09 05:14:12,2018-09-22 13:47:57,2018-06-06 07:33:42,2,4,200.0,13.0,78.5
15172,1f4c7a0e-6564-4830-9147-13480345136a,2018-03-09 04:12:16,2018-03-09 05:14:12,2018-09-22 13:47:57,2018-12-07 04:57:38,2,33,200.0,15.0,82.60000000000001
15173,2701919c-0838-4589-b836-e8e9eed92226,2018-03-09 04:12:59,2018-03-09 05:12:48,2018-09-22 13:47:57,2018-06-06 07:34:19,2,35,200.0,13.0,81.71
15174,2701919c-0838-4589-b836-e8e9eed92226,2018-03-09 04:13:06,2018-03-09 05:12:48,2018-09-22 13:47:57,2018-12-07 04:57:28,2,35,200.0,13.0,82.0
15175,2701919c-0838-4589-b836-e8e9eed92226,2018-03-09 04:13:12,2018-03-09 05:12:48,2018-09-22 13:47:57,,2,4,200.0,13.0,80.2
15177,e87f7045-a3e5-462e-9ea6-970b8d779557,2018-03-09 04:16:53,2018-04-09 02:33:00,2018-09-23 10:25:47,,2,128,200.0,13.0,79.69
15178,be85dc65-a106-49c4-bb6d-1b0a026fa7e8,2018-03-09 04:18:21,2018-03-09 05:18:19,2018-09-22 13:55:31,,6,4,500.0,14.0,74.6
15179,be85dc65-a106-49c4-bb6d-1b0a026fa7e8,2018-03-09 04:18:34,2018-03-09 05:18:19,2018-09-22 13:55:31,,6,4,500.0,14.0,78.06
15185,94db1906-d729-4332-99a9-607e30aef576,2018-03-09 04:37:44,2018-03-09 05:55:41,2018-09-22 13:55:31,2018-09-06 04:49:28,6,13,200.0,13.0,73.5
15190,94051ef5-a1f0-4754-a813-e418ba639b7e,2018-03-09 04:49:24,2018-04-09 02:36:14,2018-09-23 10:25:47,,2,49,100.0,15.0,82.1
15191,80bde884-2f1e-4419-a8e3-e3edc691fcea,2018-03-09 04:51:31,2018-03-09 05:18:19,2018-09-22 13:55:31,,6,14,200.0,15.0,74.56
15194,0345f2ba-d9d9-44b0-b8ef-361b73e1bf8b,2018-03-09 05:14:49,2018-03-09 05:55:41,2018-09-22 13:55:31,,6,14,200.0,14.0,74.3
15195,6d0adc30-d2cb-448d-beba-79cd447a98e2,2018-03-09 05:24:59,2018-03-09 06:03:20,2018-09-22 13:55:31,,6,61,200.0,13.0,75.5
15197,b296aa35-6df9-45e5-a874-d3d64310d125,2018-03-09 05:37:23,2018-03-09 05:55:41,2018-09-22 13:55:31,,6,10,200.0,13.0,71.45
15205,51f56c1b-1a65-44ec-9cc3-7e31d4d9e475,2018-03-09 06:42:16,2018-04-09 02:20:19,2018-09-23 10:08:44,2018-12-07 05:08:58,6,190,200.0,14.0,69.9
15209,51f56c1b-1a65-44ec-9cc3-7e31d4d9e475,2018-03-09 06:43:59,2018-04-09 02:20:19,2018-09-23 10:08:44,2018-09-06 04:37:29,6,17,200.0,12.0,72.53
15210,f8b70d67-c957-4c10-9d99-8c9df1f5c968,2018-03-09 06:49:22,2018-04-09 05:45:10,2018-09-23 10:48:07,2018-09-06 06:03:35,6,17,200.0,14.0,71.89999999999999
15215,4870dcac-79bb-414b-93a4-e356d62b06ca,2018-03-09 07:32:34,2018-04-09 02:18:50,2018-09-23 10:08:44,,6,132,200.0,13.0,74.2
15218,24ce9b34-1b58-4aa1-a099-7f7bc4742dae,2018-03-09 07:59:34,2018-04-09 02:20:19,2018-09-23 10:08:44,,6,46,200.0,12.0,75.6
15219,24ce9b34-1b58-4aa1-a099-7f7bc4742dae,2018-03-09 08:00:09,2018-04-09 02:20:19,2018-09-23 10:08:44,,6,46,200.0,13.0,81.2
15222,4c2e2fad-29cb-4d1c-b091-f9b2194c5eb6,2018-03-09 08:58:15,,,,2,103,200.0,13.0,80.5
15228,fc290df7-ae01-4d55-89fb-7aa074dc026b,2018-03-09 10:44:54,2018-05-09 02:53:14,2018-09-24 09:01:17,2019-01-06 04:15:04,2,58,200.0,11.0,86.00999999999999
15230,faefc9b3-3040-4b4a-a722-4ab28463713a,2018-03-09 11:05:09,,,,6,16,200.0,1.0,75.6
15233,26fada32-3f28-4937-92c6-2ce440940897,2018-03-09 11:51:23,2018-04-09 06:01:39,2018-09-23 23:13:11,2018-09-20 03:29:16,2,44,200.0,4.0,78.8
15236,a690a85b-e234-418c-a128-baac2493d682,2018-03-09 12:32:52,2018-04-09 02:21:45,2018-09-23 10:08:44,,6,42,200.0,15.0,74.8
15238,46904957-8bb6-4162-bc4e-52a2679436da,2018-03-09 13:35:56,2018-04-09 02:21:45,2018-09-23 10:08:44,,6,132,200.0,13.0,72.7
15240,210efdb2-086c-48e7-8dfc-2ae444e29ab3,2018-03-09 13:51:13,2018-04-09 06:01:28,2018-09-23 12:58:21,,2,33,200.0,12.0,83.3
15242,80bde884-2f1e-4419-a8e3-e3edc691fcea,2018-03-09 14:35:09,2018-05-09 02:25:37,2018-09-24 09:26:32,,6,49,200.0,14.0,74.5
15243,210efdb2-086c-48e7-8dfc-2ae444e29ab3,2018-03-09 14:45:57,2018-04-09 06:01:28,2018-09-23 12:58:21,,2,166,200.0,13.0,82.80000000000001
15244,2ffa156a-caff-4455-a8bf-a8aaec5ad800,2018-03-09 14:52:51,2018-04-09 02:18:50,2018-09-23 10:08:44,,6,58,200.0,14.0,72.60000000000001
15245,579a63b6-7fcb-49b9-a2a9-c1235dfe322a,2018-03-09 14:53:32,2018-04-09 02:18:50,2018-09-23 10:08:44,2018-07-07 04:17:29,6,272,200.0,13.0,70.9
15246,579a63b6-7fcb-49b9-a2a9-c1235dfe322a,2018-03-09 14:59:47,2018-04-09 02:18:50,2018-09-23 10:08:44,2018-10-07 03:55:10,6,17,200.0,13.0,73.42999999999999
15247,ea499b4a-56ab-4ba5-92af-078ac81d1555,2018-03-09 15:45:29,2018-04-09 02:18:50,2018-09-23 10:08:44,,6,211,200.0,14.0,71.39999999999999
15248,fdbe95b6-73ce-4512-9535-16e5cc96a7c0,2018-03-09 15:46:57,2018-04-09 04:49:36,2018-09-23 10:48:07,,6,224,200.0,12.0,74.0
15249,17db5891-06cf-48c2-9459-05f9311f64a2,2018-03-09 15:49:03,2018-04-09 02:20:19,2018-09-23 10:08:44,,6,13,200.0,13.0,75.01
15250,17db5891-06cf-48c2-9459-05f9311f64a2,2018-03-09 15:49:11,2018-04-09 02:20:19,2018-09-23 10:08:44,,6,123,200.0,13.0,74.95
15252,54322a82-5179-4c6f-848b-aa3fe9efd727,2018-03-09 16:50:55,2018-04-09 02:20:19,2018-09-23 10:08:44,,6,24,200.0,14.0,71.59
15253,54322a82-5179-4c6f-848b-aa3fe9efd727,2018-03-09 16:51:18,2018-04-09 02:20:19,2018-09-23 10:08:44,,6,41,200.0,14.0,77.2
15254,f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec,2018-03-09 23:46:30,2018-04-09 02:19:26,2018-09-23 10:08:44,,6,24,200.0,15.0,72.3
15255,b8e88037-acd5-41aa-a66f-b554ac54fec5,2018-04-09 00:21:00,2018-04-09 02:33:48,2018-09-23 10:25:47,,2,224,200.0,14.0,79.60000000000001
15256,b8e88037-acd5-41aa-a66f-b554ac54fec5,2018-04-09 00:21:21,2018-04-09 02:33:48,2018-09-23 10:25:47,,2,40,200.0,14.0,81.1
15259,09f81bd9-5c9b-4c74-b5b9-1895b9161823,2018-04-09 00:38:20,2018-04-09 02:21:45,2018-09-23 10:08:44,2018-09-06 04:49:59,6,58,200.0,12.0,74.97
15260,784431ae-cfe5-4e71-956c-ce796982111b,2018-04-09 00:40:33,2018-04-09 02:33:00,2018-09-23 10:25:47,,2,78,200.0,14.0,80.80000000000001
15263,927dd1b9-54d2-42d2-b63b-0a29a3a42edb,2018-04-09 00:45:39,2018-04-09 02:18:50,2018-09-23 10:08:44,,6,108,200.0,14.0,74.67000000000002
15264,927dd1b9-54d2-42d2-b63b-0a29a3a42edb,2018-04-09 00:45:52,2018-04-09 02:18:50,2018-09-23 10:08:44,,6,220,200.0,14.0,73.27
15269,c0cefb88-6d27-4be5-962d-ad4acdea493f,2018-04-09 00:59:29,2018-05-09 07:45:00,2018-09-25 00:43:13,,2,79,200.0,13.0,80.0
15270,e31a9dcb-cddd-497e-bc88-a9a66c98c092,2018-04-09 01:17:33,2018-08-09 03:20:09,2018-09-27 09:44:34,,2,216,200.0,14.0,82.3
15271,bd8ce741-1b69-4261-959f-1f8a54f69439,2018-04-09 01:23:50,,,,6,40,200.0,,
15272,e53fecf1-1006-4ae3-a112-e86329b5ed59,2018-04-09 01:34:10,2018-04-09 05:45:43,2018-09-23 10:48:07,2018-09-13 04:40:25,6,249,200.0,14.0,74.5
15273,d9575ab2-acaf-4cfa-8ace-d404e7d7f04f,2018-04-09 01:51:11,2018-04-09 03:03:40,2018-09-23 10:08:44,,6,261,200.0,14.0,77.19666666666667
15278,424ae95e-c413-47b9-b470-9f6e87e90c66,2018-04-09 02:04:19,2018-04-09 05:45:43,2018-09-23 10:48:07,,6,123,200.0,14.0,75.52499999999999
